S_INDEX,S_DATE,S_SHOOTER.ID,S_SHOOTER.LOC.X,S_SHOOTER.LOC.Y,S_SHOOTER.LOC.Z,S_SHOOTER.HOSTILITY,S_SHOOTER.HIT,S_SHOOTER.HR,S_SHOOTER.ARM.EMG,S_SHOOTER.ARM.ROLL,S_SHOOTER.ARM.PITCH,S_SHOOTER.ARM.HEADING,S_SHOOTER.SHOT,S_SHOOTER.BODY.HEADING,S_SHOOTER.BODY.ROLL,S_SHOOTER.BODY.PITCH,S_SHOOTER.HEAD.HEADING,S_SHOOTER.HEAD.ROLL,S_SHOOTER.HEAD.PITCH
1261,09-FEB-18 05.31.35.596000000 PM,1,-99,-99,-99,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1262,09-FEB-18 05.31.35.751000000 PM,1,-99,-99,-99,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,-99,-99,-99
1263,09-FEB-18 05.31.35.957000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1264,09-FEB-18 05.31.36.163000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1265,09-FEB-18 05.31.36.372000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1266,09-FEB-18 05.31.36.581000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1267,09-FEB-18 05.31.36.787000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1268,09-FEB-18 05.31.36.992000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1269,09-FEB-18 05.31.37.199000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1270,09-FEB-18 05.31.37.406000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1271,09-FEB-18 05.31.37.613000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1272,09-FEB-18 05.31.37.820000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1273,09-FEB-18 05.31.38.026000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1274,09-FEB-18 05.31.38.228000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1275,09-FEB-18 05.31.38.441000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1276,09-FEB-18 05.31.38.643000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1277,09-FEB-18 05.31.38.851000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1278,09-FEB-18 05.31.39.058000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1279,09-FEB-18 05.31.39.266000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1280,09-FEB-18 05.31.39.475000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1281,09-FEB-18 05.31.39.680000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1282,09-FEB-18 05.31.39.888000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1283,09-FEB-18 05.31.40.095000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1284,09-FEB-18 05.31.40.302000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1285,09-FEB-18 05.31.40.510000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1286,09-FEB-18 05.32.06.696000000 PM,1,128,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1287,09-FEB-18 05.32.06.912000000 PM,1,129,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1288,09-FEB-18 05.32.07.119000000 PM,1,129,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1289,09-FEB-18 05.32.07.329000000 PM,1,129,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1290,09-FEB-18 05.32.07.537000000 PM,1,129,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1291,09-FEB-18 05.32.07.746000000 PM,1,129,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1292,09-FEB-18 05.32.07.957000000 PM,1,129,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1293,09-FEB-18 05.32.08.165000000 PM,1,130,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1294,09-FEB-18 05.32.08.373000000 PM,1,129,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1295,09-FEB-18 05.32.08.579000000 PM,1,130,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1296,09-FEB-18 05.32.08.788000000 PM,1,128,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1297,09-FEB-18 05.32.08.996000000 PM,1,129,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1298,09-FEB-18 05.32.09.202000000 PM,1,129,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1299,09-FEB-18 05.32.09.414000000 PM,1,129,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1300,09-FEB-18 05.32.09.622000000 PM,1,129,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1301,09-FEB-18 05.32.09.827000000 PM,1,129,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1302,09-FEB-18 05.32.10.038000000 PM,1,129,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1303,09-FEB-18 05.32.10.244000000 PM,1,129,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1304,09-FEB-18 05.32.10.453000000 PM,1,129,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1305,09-FEB-18 05.32.10.671000000 PM,1,129,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1306,09-FEB-18 05.32.10.879000000 PM,1,129,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1307,09-FEB-18 05.32.11.088000000 PM,1,129,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1308,09-FEB-18 05.32.11.294000000 PM,1,128,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
1309,09-FEB-18 05.32.50.934000000 PM,1,-99,-99,-99,0,0,84,SYSMAN.EMG_OBJ(-792),-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1310,09-FEB-18 05.32.51.084000000 PM,1,-99,-99,-99,0,0,82,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,-99,-99,-99
1311,09-FEB-18 05.32.51.293000000 PM,1,130,87,25,0,0,82,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,13.125,-8.125,-72.4375
1312,09-FEB-18 05.32.51.497000000 PM,1,130,88,23,0,0,79,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,13.125,-8.125,-72.4375
1313,09-FEB-18 05.32.51.710000000 PM,1,129,88,23,0,0,80,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,13.125,-8.125,-72.4375
1314,09-FEB-18 05.32.51.915000000 PM,1,129,88,23,0,0,82,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,13.125,-8.125,-72.4375
1315,09-FEB-18 05.32.52.124000000 PM,1,129,88,23,0,0,79,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,13.125,-8.125,-72.4375
1316,09-FEB-18 05.32.52.329000000 PM,1,130,88,25,0,0,81,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,13.125,-8.125,-72.4375
1317,09-FEB-18 05.32.52.536000000 PM,1,130,88,24,0,0,83,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,13.125,-8.125,-72.4375
1318,09-FEB-18 05.32.52.744000000 PM,1,129,88,23,0,0,82,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,13.125,-8.125,-72.4375
1319,09-FEB-18 05.32.52.952000000 PM,1,-38,81,2,0,0,79,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,13.125,-8.125,-72.4375
1320,09-FEB-18 05.32.53.158000000 PM,1,112,95,-11,0,0,78,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,13.125,-8.125,-72.4375
1321,09-FEB-18 05.32.53.364000000 PM,1,136,90,17,0,0,78,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,13.125,-8.125,-72.4375
1322,09-FEB-18 05.32.53.568000000 PM,1,146,81,57,0,0,79,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,13.125,-8.125,-72.4375
1323,09-FEB-18 05.32.53.777000000 PM,1,143,83,73,0,0,78,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,13.125,-8.125,-72.4375
1324,09-FEB-18 05.32.53.986000000 PM,1,142,79,70,0,0,78,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,13.125,-8.125,-72.4375
1325,09-FEB-18 05.32.54.191000000 PM,1,134,87,77,0,0,79,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,13.125,-8.125,-72.4375
1326,09-FEB-18 05.32.54.399000000 PM,1,133,87,69,0,0,78,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,13.125,-8.125,-72.5
1327,09-FEB-18 05.32.54.608000000 PM,1,134,82,60,0,0,80,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,13.125,-8.125,-72.4375
1328,09-FEB-18 05.32.54.815000000 PM,1,131,84,52,0,0,81,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,13.125,-8.125,-72.4375
1329,09-FEB-18 05.32.55.020000000 PM,1,132,82,47,0,0,79,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,15.4375,-9.1875,-77.75
1330,09-FEB-18 05.32.55.236000000 PM,1,127,85,27,0,0,77,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,4.625,4.3125,-72.5
1331,09-FEB-18 05.32.55.440000000 PM,1,128,85,23,0,0,76,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,3.875,4.25,-70.5
1332,09-FEB-18 05.32.55.656000000 PM,1,128,86,19,0,0,77,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,11.6875,-1.3125,-77.3125
1333,09-FEB-18 05.32.55.864000000 PM,1,127,86,20,0,0,80,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,5.0625,9.5625,-85
1334,09-FEB-18 05.32.56.070000000 PM,1,119,90,32,0,0,77,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,3.5625,15.8125,-82.875
1335,09-FEB-18 05.32.56.278000000 PM,1,114,93,35,0,0,76,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,17.75,-85.625
1336,09-FEB-18 05.32.56.497000000 PM,1,116,88,49,0,0,77,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,358.625,19.5625,-90.0625
1337,09-FEB-18 05.32.56.704000000 PM,1,117,87,51,0,0,76,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,358.1875,21.5625,-92.9375
1338,09-FEB-18 05.32.56.906000000 PM,1,118,88,48,0,0,78,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,355.375,23.75,-94.25
1339,09-FEB-18 05.32.57.114000000 PM,1,119,86,49,0,0,77,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,355.375,23.8125,-94.3125
1340,09-FEB-18 05.32.57.321000000 PM,1,119,87,48,0,0,77,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,355.3125,23.8125,-94.4375
1341,09-FEB-18 05.32.57.529000000 PM,1,120,88,48,0,0,76,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,355.25,23.875,-94.5
1342,09-FEB-18 05.32.57.735000000 PM,1,120,87,47,0,0,77,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,355.25,23.875,-94.5625
1343,09-FEB-18 05.32.57.942000000 PM,1,120,87,48,0,0,77,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,355.25,23.875,-94.5625
1344,09-FEB-18 05.32.58.151000000 PM,1,120,87,48,0,0,80,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,355.125,23.9375,-94.6875
1345,09-FEB-18 05.32.58.357000000 PM,1,120,87,48,0,0,77,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,355.0625,24.0625,-94.8125
1346,09-FEB-18 05.32.58.573000000 PM,1,118,88,45,0,0,76,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,355,24.125,-94.875
1347,09-FEB-18 05.32.58.777000000 PM,1,119,86,48,0,0,73,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,354.9375,24.125,-94.9375
1348,09-FEB-18 05.32.58.985000000 PM,1,119,86,47,0,0,72,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,354.875,24.1875,-95
1349,09-FEB-18 05.32.59.188000000 PM,1,119,87,47,0,0,71,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,354.875,24.1875,-95
1350,09-FEB-18 05.32.59.398000000 PM,1,119,88,46,0,0,68,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,354.875,24.1875,-95
1351,09-FEB-18 05.32.59.603000000 PM,1,118,87,46,0,0,65,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,354.875,24.1875,-95.0625
1352,09-FEB-18 05.32.59.818000000 PM,1,118,87,46,0,0,64,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,354.8125,24.25,-95.125
1353,09-FEB-18 05.33.00.021000000 PM,1,118,87,47,0,0,66,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,354.8125,24.25,-95.1875
1354,09-FEB-18 05.33.00.228000000 PM,1,118,87,50,0,0,68,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,354.8125,24.25,-95.1875
1355,09-FEB-18 05.33.00.438000000 PM,1,119,85,50,0,0,71,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,354.75,24.3125,-95.25
1952,09-FEB-18 05.45.01.497000000 PM,1,170,78,63,0,0,116,SYSMAN.EMG_OBJ(3118447651002732163),-10139,3001,-7845,0,132.25,-99,-99,132.25,-2.6875,-84.5
1953,09-FEB-18 05.45.01.706000000 PM,1,177,73,51,0,0,118,SYSMAN.EMG_OBJ(5826261724202048),-10235,2650,-7491,0,141.9375,-99,-99,141.9375,-4.875,-84.75
1954,09-FEB-18 05.45.01.916000000 PM,1,178,72,43,0,0,116,SYSMAN.EMG_OBJ(1525231621191721),-10264,2167,-6923,0,149.8125,-99,-99,149.8125,-4.25,-88.875
1955,09-FEB-18 05.45.02.152000000 PM,1,172,78,41,0,0,116,SYSMAN.EMG_OBJ(2121211925171821),-10444,1889,-6205,0,160.5,-99,-99,160.5,-9.4375,-91.875
1956,09-FEB-18 05.45.02.335000000 PM,1,171,81,43,0,0,113,SYSMAN.EMG_OBJ(1817261918191818),-10564,1375,-5395,0,188.125,-99,-99,188.125,-23.6875,-89.625
1957,09-FEB-18 05.45.02.545000000 PM,1,164,90,56,0,0,113,SYSMAN.EMG_OBJ(1816231816181715),-10647,906,-4947,0,200.3125,-99,-99,200.3125,-25.625,-92.375
1958,09-FEB-18 05.45.02.756000000 PM,1,161,90,64,0,0,116,SYSMAN.EMG_OBJ(1520211718171717),-10715,850,-4810,0,184.6875,-99,-99,184.6875,-17.9375,-95.0625
1959,09-FEB-18 05.45.02.966000000 PM,1,162,88,64,0,0,116,SYSMAN.EMG_OBJ(1715201819172115),-10725,985,-4889,0,177.9375,-99,-99,177.9375,-14.125,-95.8125
1960,09-FEB-18 05.45.03.175000000 PM,1,161,92,61,0,0,114,SYSMAN.EMG_OBJ(2218181919191916),-10685,1159,-4967,0,186.125,-99,-99,186.125,-12.9375,-95.3125
1961,09-FEB-18 05.45.03.386000000 PM,1,156,92,62,0,0,116,SYSMAN.EMG_OBJ(1918171716191915),-10654,1242,-4995,0,198.125,-99,-99,198.125,-11.1875,-93.5
1962,09-FEB-18 05.45.03.596000000 PM,1,155,92,63,0,0,113,SYSMAN.EMG_OBJ(1722191716181517),-10642,1258,-4996,0,238,-99,-99,238,-14.3125,-89.625
1963,09-FEB-18 05.45.03.803000000 PM,1,155,92,62,0,0,112,SYSMAN.EMG_OBJ(2120171717151417),-10633,1260,-4991,0,279.5,-99,-99,279.5,-14.75,-82.1875
1964,09-FEB-18 05.45.04.016000000 PM,1,153,90,64,0,0,115,SYSMAN.EMG_OBJ(2019211919171620),-10632,1264,-4988,0,292.5625,-99,-99,292.5625,-12.3125,-79.125
1965,09-FEB-18 05.45.04.223000000 PM,1,155,89,66,0,0,115,SYSMAN.EMG_OBJ(1819211715192019),-10632,1267,-4985,0,300.8125,-99,-99,300.8125,-4.875,-78.4375
1966,09-FEB-18 05.45.04.460000000 PM,1,159,88,70,0,0,115,SYSMAN.EMG_OBJ(1721181819191213),-10630,1271,-4982,0,296.625,-99,-99,298.0625,0.125,-78.3125
1967,09-FEB-18 05.45.04.658000000 PM,1,161,87,72,0,0,113,SYSMAN.EMG_OBJ(1819161817201615),-10629,1277,-4976,0,299.6875,-99,-99,299.6875,0,-78.0625
1968,09-FEB-18 05.45.04.855000000 PM,1,162,88,75,0,0,111,SYSMAN.EMG_OBJ(1919211822161718),-10630,1280,-4973,0,300,-99,-99,300,-0.875,-76.6875
1969,09-FEB-18 05.45.05.063000000 PM,1,158,84,72,0,0,112,SYSMAN.EMG_OBJ(1824161818171817),-10616,1283,-4971,0,302.6875,-99,-99,305.625,0.0625,-73.5625
1970,09-FEB-18 05.45.05.271000000 PM,1,156,84,72,0,0,110,SYSMAN.EMG_OBJ(1823201417161716),-10622,1299,-4963,0,314.8125,-99,-99,314.8125,3.5,-76.8125
1971,09-FEB-18 05.45.05.479000000 PM,1,157,82,70,0,0,108,SYSMAN.EMG_OBJ(1925191819201717),-10609,1297,-4956,0,330.125,-99,-99,330.125,5.125,-72.6875
1972,09-FEB-18 05.45.05.689000000 PM,1,159,80,68,0,0,110,SYSMAN.EMG_OBJ(2419191816191620),-10613,1308,-4949,0,332.875,-99,-99,332.875,4.1875,-73.0625
1973,09-FEB-18 05.45.05.900000000 PM,1,157,81,68,0,0,109,SYSMAN.EMG_OBJ(1624201620201616),-10614,1312,-4945,0,299.875,-99,-99,299.875,3.75,-76
1974,09-FEB-18 05.45.06.108000000 PM,1,160,80,69,0,0,106,SYSMAN.EMG_OBJ(2124181619151818),-10614,1317,-4941,0,258.5625,-99,-99,254.25,4.0625,-86.0625
1975,09-FEB-18 05.45.06.384000000 PM,1,154,78,79,0,0,104,SYSMAN.EMG_OBJ(1922211620172018),-10642,1328,-4864,0,259,-99,-99,259,-9.875,-88.5
1976,09-FEB-18 05.45.06.553000000 PM,1,151,80,81,0,0,102,SYSMAN.EMG_OBJ(1616191619151815),-10582,1051,-4710,0,252,-99,-99,252,-12.1875,-91.8125
1977,09-FEB-18 05.45.06.787000000 PM,1,144,76,92,0,0,100,SYSMAN.EMG_OBJ(1619191919202018),-10550,593,-4405,0,244.8125,-99,-99,244.8125,-12.1875,-93.75
1978,09-FEB-18 05.45.06.953000000 PM,1,140,74,99,0,0,99,SYSMAN.EMG_OBJ(1720182120171915),-10471,-134,-3817,0,240.375,-99,-99,240.375,-12.75,-95.4375
1979,09-FEB-18 05.45.07.155000000 PM,1,147,80,85,0,0,101,SYSMAN.EMG_OBJ(1620171619161418),-10367,-955,-2941,0,263.75,-99,-99,263.75,-10,-89.25
1980,09-FEB-18 05.45.07.363000000 PM,1,152,82,81,0,0,99,SYSMAN.EMG_OBJ(1816161522201716),-10151,-2082,-1750,0,294.1875,-99,-99,294.1875,-1.625,-83.375
1981,09-FEB-18 05.45.07.576000000 PM,1,159,79,83,0,0,97,SYSMAN.EMG_OBJ(2217181716171520),-9896,-3081,-781,0,320.5625,-99,-99,320.5625,0.375,-73.75
1982,09-FEB-18 05.45.07.787000000 PM,1,156,79,72,0,0,100,SYSMAN.EMG_OBJ(2421241719191919),-9676,-3815,-172,0,338.5,-99,-99,338.5,3,-65.625
1983,09-FEB-18 05.45.07.997000000 PM,1,155,78,65,0,0,100,SYSMAN.EMG_OBJ(2624383425231616),-9778,-3830,-192,0,351.6875,-99,-99,351.6875,4.0625,-61.8125
1984,09-FEB-18 05.45.08.206000000 PM,1,155,78,62,0,0,103,SYSMAN.EMG_OBJ(622156576791382984),-10370,-3095,-748,0,5.9375,-99,-99,5.9375,1.9375,-62.3125
1985,09-FEB-18 05.45.08.417000000 PM,1,155,77,59,0,0,100,SYSMAN.EMG_OBJ(359110715342323681),-10433,-2683,-1127,0,15.1875,-99,-99,15.1875,3.25,-65.875
1986,09-FEB-18 05.45.08.624000000 PM,1,155,78,60,0,0,98,SYSMAN.EMG_OBJ(548135918164332846),-10620,-1768,-2227,0,22.625,-99,-99,22.625,2.1875,-63.3125
1987,09-FEB-18 05.45.08.836000000 PM,1,153,76,63,0,0,96,SYSMAN.EMG_OBJ(404624118247252028),-10367,-930,-2826,0,24.0625,-99,-99,24.0625,1,-61.5625
1988,09-FEB-18 05.45.09.042000000 PM,1,151,74,63,0,0,98,SYSMAN.EMG_OBJ(1622492627192020),-10509,-38,-4149,0,24.125,-99,-99,24.125,-2.5,-58.6875
1989,09-FEB-18 05.45.09.253000000 PM,1,149,72,62,0,0,96,SYSMAN.EMG_OBJ(1518191720221920),-10676,1252,-5203,0,25.6875,-99,-99,25.6875,-5.8125,-59.9375
1990,09-FEB-18 05.45.09.462000000 PM,1,151,68,65,0,0,98,SYSMAN.EMG_OBJ(1620232018191416),-10620,2031,-5865,0,26.5,-99,-99,26.5,-6.625,-61.5625
1991,09-FEB-18 05.45.09.672000000 PM,1,151,65,67,0,0,97,SYSMAN.EMG_OBJ(1921192118172116),-10552,2484,-6060,0,26.25,-99,-99,26.25,-6.375,-64.125
1992,09-FEB-18 05.45.09.882000000 PM,1,152,64,67,0,0,95,SYSMAN.EMG_OBJ(1816191714191918),-10398,2404,-6324,0,27.125,-99,-99,27.125,-8.125,-66.125
1993,09-FEB-18 05.45.10.090000000 PM,1,153,63,65,0,0,98,SYSMAN.EMG_OBJ(1316171817201820),-10370,2395,-6362,0,27.8125,-99,-99,27.8125,-7,-71.1875
1994,09-FEB-18 05.45.10.301000000 PM,1,156,63,63,0,0,95,SYSMAN.EMG_OBJ(1717171816171817),-10386,2416,-6372,0,27.375,-99,-99,27.375,-9.0625,-72.0625
1995,09-FEB-18 05.45.10.510000000 PM,1,155,64,66,0,0,94,SYSMAN.EMG_OBJ(1719191916211818),-10386,2421,-6344,0,27.1875,-99,-99,27.1875,-9.8125,-73.5
1996,09-FEB-18 05.45.10.720000000 PM,1,154,65,65,0,0,96,SYSMAN.EMG_OBJ(2018211622181718),-10396,2435,-6338,0,15.75,-99,-99,15.75,-4.6875,-72.375
1997,09-FEB-18 05.45.10.954000000 PM,1,154,71,66,0,0,93,SYSMAN.EMG_OBJ(1617231919201717),-10405,2459,-6345,0,7.5,-99,-99,7.5,-2.1875,-72.5
1998,09-FEB-18 05.45.11.137000000 PM,1,155,75,65,0,0,93,SYSMAN.EMG_OBJ(2020212220171618),-10403,2456,-6347,0,1.875,-99,-99,1.875,0.6875,-74.5625
1999,09-FEB-18 05.45.11.347000000 PM,1,157,81,61,0,0,90,SYSMAN.EMG_OBJ(1718201816191619),-10405,2456,-6348,0,358.5625,-99,-99,358.625,2.6875,-76.0625
2000,09-FEB-18 05.45.11.554000000 PM,1,157,83,60,0,0,87,SYSMAN.EMG_OBJ(1721191818191619),-10415,2463,-6344,0,356.8125,-99,-99,356.8125,3.1875,-77.125
2001,09-FEB-18 05.45.11.767000000 PM,1,158,86,57,0,0,84,SYSMAN.EMG_OBJ(1717191918201519),-10417,2465,-6343,0,356.5625,-99,-99,356.5625,4.1875,-78.875
2002,09-FEB-18 05.45.11.975000000 PM,1,161,87,55,0,0,84,SYSMAN.EMG_OBJ(1817211819201717),-10418,2465,-6342,0,352.9375,-99,-99,352.9375,7.375,-81.4375
2003,09-FEB-18 05.45.12.186000000 PM,1,163,87,56,0,0,82,SYSMAN.EMG_OBJ(2017191617181818),-10414,2463,-6342,0,358.375,-99,-99,358.375,6.5625,-82.6875
2004,09-FEB-18 05.45.12.395000000 PM,1,165,88,52,0,0,80,SYSMAN.EMG_OBJ(1919202015161715),-10421,2474,-6339,0,359.1875,-99,-99,359.1875,6.875,-85.25
2005,09-FEB-18 05.45.12.603000000 PM,1,165,88,52,0,0,83,SYSMAN.EMG_OBJ(1818201920141719),-10419,2473,-6339,0,357.125,-99,-99,357.125,6.75,-85.75
